title_job,type_job,level_job,min,max,salary_average
Data Engineer (Melbourne & Sydney),Full Time,Mid-level,73000.0,120000.0,96500.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Sr ETL/ Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Associate Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Senior Analytics Engineer,Full Time,Senior-level,143000.0,179000.0,161000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
[BD] - Big data Hadoop developer,Full Time,Entry-level,35000.0,65000.0,50000.0
Ingénieur Industriel Data Analyst H/F,Full Time,Entry-level,42000.0,64000.0,53000.0
Staff Analytics Engineer,Full Time,Senior-level,214000.0,289000.0,251500.0
Senior Data Scientist,Full Time,Senior-level,120000.0,150000.0,135000.0
"Sr. Applied Scientist, Japan Consumer Innovation Data Science",Full Time,Senior-level,184000.0,205000.0,194500.0
Data Engineer (F/H),Full Time,No disponible,95000.0,172000.0,133500.0
Senior AML Operations Analyst,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Analytics EMEAAPAC Consultant,Full Time,Mid-level,51000.0,94000.0,72500.0
Lead / Senior Data Engineer - Christchurch,Full Time,Mid-level,73000.0,120000.0,96500.0
Azure Data Engineer,Full Time,Senior-level,49000.0,92000.0,70500.0
AI Product Engineer,Full Time,Senior-level,49000.0,92000.0,70500.0
Staff Data Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
"Machine Learning Scientist, Ads",Full Time,Senior-level,129000.0,216000.0,172500.0
AFRY X söker Data Scientist,Full Time,Entry-level,39000.0,100000.0,69500.0
Junior Data Analyst / After Sales,Full Time,Mid-level,62000.0,135000.0,98500.0
"Machine Learning Engineer - NLP, Agent Assist (Remote, India)",Full Time,Senior-level,131000.0,201000.0,166000.0
Structural Integrity Data Scientist,Full Time,Mid-level,45000.0,55000.0,50000.0
Data Engineering Manager,Full Time,Senior-level,190000.0,220000.0,205000.0
Product Data Analyst,Full Time,Entry-level,35000.0,65000.0,50000.0
Senior Machine Learning Engineer (Modeling),Full Time,Senior-level,131000.0,201000.0,166000.0
Analytics Engineer SR,Full Time,Senior-level,110000.0,184000.0,147000.0
Data Engineer,Full Time,Senior-level,155000.0,241000.0,198000.0
Data Analyst,Full Time,No disponible,75000.0,130000.0,102500.0
Privacy and AI Product Counsel,Full Time,Executive-level,73000.0,136000.0,104500.0
Big Data Administrator,Full Time,No disponible,63000.0,117000.0,90000.0
"Staff Data Engineer (Spark, Python, Hadoop)",Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Research Analyst - L48,Full Time,Senior-level,69000.0,128000.0,98500.0
"Machine Learning Engineer | Hybrid, Bangalore, India",Full Time,Senior-level,131000.0,201000.0,166000.0
Junior Analytics Engineer - Vaga Afirmativa para Mulheres,Full Time,Entry-level,103000.0,175000.0,139000.0
Growth Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Staff Data Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Global Data Analyst,Full Time,Senior-level,35000.0,45000.0,40000.0
"Analytics Engineer, Player Sciences & Strategy",Full Time,Senior-level,110000.0,184000.0,147000.0
"Senior Software Engineer, Data Engineering",Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer - 14072,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Sr. Revenue Operations Specialist Data Analytics,Full Time,Senior-level,69000.0,128000.0,98500.0
R16531 - Data Engineer II - Vietnam,Full Time,Senior-level,115000.0,180000.0,147500.0
"ML Engineer, Reinforcement Learning from Human Feedback - US Remote",Full Time,Mid-level,77000.0,180000.0,128500.0
Business Data Analyst Lead,Full Time,Senior-level,30000.0,69000.0,49500.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Data Engineer  H/F,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Machine Learning Engineer, Principal",Full Time,Senior-level,131000.0,201000.0,166000.0
Data Scientist - Payments,Full Time,Senior-level,129000.0,185000.0,157000.0
"Applied Scientist, Generative AI, Creative X, Generative AI",Full Time,Senior-level,136000.0,222000.0,179000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
(Senior) Data Engineer (m/w/d),Full Time,Senior-level,115000.0,180000.0,147500.0
Product Owner (m/f/d) Data Engineering,Full Time,Senior-level,115000.0,180000.0,147500.0
"Staff Data Scientist - Riot Data, Emerging Games",Full Time,Senior-level,129000.0,185000.0,157000.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Senior AI Programmer,Full Time,Senior-level,69000.0,128000.0,98500.0
Data Engineer,Full Time,Entry-level,59000.0,135000.0,97000.0
"Senior Software Engineer, Data (Remote in US)",Full Time,Senior-level,62000.0,115000.0,88500.0
Data Scientist/Process Mining Expert - REF1643T,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
(Senior) Data Engineer (m/f/d),Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Associate, Data Engineering",Full Time,Senior-level,120000.0,145000.0,132500.0
Autonomy Software Engineer - India,Full Time,Senior-level,55000.0,102000.0,78500.0
Act Two Program - Data Engineer,Full Time,Entry-level,100000.0,0.0,0.0
Analytics Engineer,Full Time,Senior-level,120000.0,150000.0,135000.0
Staff MLOps Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Credit Risk Decision Scientist - Afterpay,Full Time,Senior-level,126000.0,204000.0,165000.0
Data Analyst Intern (m/f/x),Internship,Entry-level,0.0,0.0,0.0
"Security, Side-Channel and Machine Learning Intern",Internship,Entry-level,113000.0,0.0,0.0
Staff Data Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Artificial intelligence (AI) Developer,Full Time,Entry-level,44000.0,81000.0,62500.0
Data Science - Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
"ML Engineer, Reinforcement Learning from Human Feedback - EMEA Remote",Full Time,Mid-level,77000.0,180000.0,128500.0
Senior Data Analyst -  Marketing Analytics,Full Time,Senior-level,92000.0,130000.0,111000.0
"Senior Data Engineer, Analytics",Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Engineer (USA Remote),Full Time,Senior-level,115000.0,180000.0,147500.0
Manager Data Science & Analytics,Full Time,No disponible,56000.0,105000.0,80500.0
"Senior Research Engineer, Applied",Full Time,Senior-level,150000.0,249000.0,199500.0
Associate Director Data Science & Analytics,Full Time,Mid-level,56000.0,105000.0,80500.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Front-End Big Data Engineer - PySpark,Full Time,No disponible,130000.0,162000.0,146000.0
"Senior FP&A Analyst, Data Analytics & Forecasting",Full Time,Senior-level,117000.0,150000.0,133500.0
Data Engineer - Data Warehousing (SQL/Python)-German Speaking REF1478Z,Full Time,Entry-level,59000.0,135000.0,97000.0
Principal Machine Learning Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
"Software Engineer II, Data Engineering",Full Time,Senior-level,115000.0,180000.0,147500.0
Applied Scientist - Ad Market Dynamic (Remote),Full Time,Senior-level,184000.0,205000.0,194500.0
Lead AI Programmer,Full Time,Executive-level,81000.0,152000.0,116500.0
"Senior Machine Learning Engineer, Process Intelligence",Full Time,Senior-level,150000.0,190000.0,170000.0
"Senior, Computer Vision Researcher/Engineer, SLAM/VIO",Full Time,Senior-level,62000.0,115000.0,88500.0
QA Data Analyst (ISO),Full Time,Entry-level,42000.0,64000.0,53000.0
Senior Backend Engineer (Big Data),Full Time,Senior-level,55000.0,102000.0,78500.0
Data Engineer (H/F),Full Time,Senior-level,115000.0,180000.0,147500.0
Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Data Engineer - GCP, snowflakes, ETL",Full Time,Senior-level,115000.0,180000.0,147500.0
[EA]-Big data engineer,Full Time,No disponible,30000.0,60000.0,45000.0
Big Data Engineer : Taiwan,Full Time,Mid-level,30000.0,60000.0,45000.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Analyst Intern m/f/d,Internship,Entry-level,0.0,0.0,0.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Analyst (Remote, Philippines)",Full Time,No disponible,75000.0,130000.0,102500.0
Data Scientist Deep Learning Loop Tooling Solutions ADAS/AD (f/m/d),Full Time,Senior-level,129000.0,185000.0,157000.0
(Operation) Data Analyst Manual Activity,Full Time,Executive-level,75000.0,130000.0,102500.0
Principal Data Scientist (Pricing / Rev Optimization),Full Time,Senior-level,175000.0,200000.0,187500.0
Principal Applied Scientist,Full Time,Senior-level,159000.0,309000.0,234000.0
Data Analyst,Full Time,Senior-level,105000.0,168000.0,136500.0
Sr. Data Engineer,Full Time,Senior-level,115000.0,145000.0,130000.0
Fundraising Data Analyst,Full Time,Mid-level,35000.0,38000.0,36500.0
Senior Machine Learning Scientist (10173.908),Full Time,Senior-level,129000.0,216000.0,172500.0
Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Manager Data Architecture & BI,Full Time,Senior-level,135000.0,195000.0,165000.0
Autonomous Systems Engineer (Maritime Domain),Full Time,Mid-level,112000.0,123000.0,117500.0
Healthcare Azure Data Engineer,Full Time,Mid-level,51000.0,94000.0,72500.0
AWS Big Data Engineer Barcelona,Full Time,No disponible,30000.0,60000.0,45000.0
Data Scientist - Gaming Analytics,Full Time,Mid-level,56000.0,120000.0,88000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Consultant BI /Data Quality,Full Time,Entry-level,39000.0,73000.0,56000.0
Machine Learning Research Engineer,Full Time,Mid-level,200000.0,230000.0,215000.0
Junior ESG Research Analyst  French and another RepRisk language,Full Time,Entry-level,39000.0,73000.0,56000.0
"Senior Data Engineer, Analytics",Full Time,Senior-level,115000.0,180000.0,147500.0
Stage - Data Engineer/ Data Scientist,Full Time,Entry-level,59000.0,135000.0,97000.0
Senior Data Scientist,Full Time,Senior-level,170000.0,190000.0,180000.0
Technical Project Manager AI/ML,Full Time,Senior-level,55000.0,102000.0,78500.0
Senior ML Infra Engineer,Full Time,Senior-level,140000.0,200000.0,170000.0
Risk Data Scientist,Full Time,Entry-level,39000.0,100000.0,69500.0
"PreMaster - Strategie und Transformation, Big Data und Applikation bei Bosch eBike Systems",Full Time,Entry-level,39000.0,73000.0,56000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Project Manager AI/ML,Full Time,Executive-level,65000.0,121000.0,93000.0
"Data Engineer II, Analytics",Full Time,Senior-level,115000.0,180000.0,147500.0
Staff Data Scientist - Marketing,Full Time,Senior-level,186000.0,228000.0,207000.0
Senior Data Engineer ( Remote US),Full Time,Senior-level,115000.0,180000.0,147500.0
Machine Learning Engineer (Electricity Trading Domain),Full Time,Mid-level,80000.0,129000.0,104500.0
NLP - Natural Language Processing Engineer (H/F),Full Time,Entry-level,39000.0,73000.0,56000.0
"Data Quality Analyst - Experian Health - (Strong SQL writing ability required, 100% REMOTE)",Full Time,Senior-level,62000.0,115000.0,88500.0
Manager Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Integration Engineer,Full Time,No disponible,56000.0,105000.0,80500.0
Insurance Technology Analyst- Data Operations,Full Time,Senior-level,68000.0,0.0,0.0
Machine Learning Engineer,Full Time,Mid-level,250000.0,300000.0,275000.0
Sr. Data Analyst - Customer Enablement,Full Time,Senior-level,92000.0,130000.0,111000.0
Associate Data Analyst II,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
AI/ML application Architect,Full Time,Senior-level,62000.0,115000.0,88500.0
"Senior Business Data Analyst - India, Remote",Full Time,Senior-level,30000.0,69000.0,49500.0
Data Scientist (Remote USA ONLY),Full Time,Senior-level,129000.0,185000.0,157000.0
Localization Media Resources (Data Operations) Manager/LMR (??? ?????) ???,Full Time,Mid-level,45000.0,84000.0,64500.0
Data Quality Analyst - Remote,Full Time,Entry-level,31000.0,58000.0,44500.0
Customer Master Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
"Manager, Cloud Data Operations",Full Time,Senior-level,62000.0,115000.0,88500.0
Head of Data Engineering,Full Time,Mid-level,73000.0,120000.0,96500.0
Software Engineer - Autonomous Maritime Vehicles,Full Time,Senior-level,129000.0,141000.0,135000.0
Senior Data Engineer - Houston (in-office 2-3 days per week),Full Time,Senior-level,75000.0,0.0,0.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Data Quality Analyst - Experian Health - Strong SQL writing ability required, 100% REMOTE (NOT HYBRID)",Full Time,Senior-level,62000.0,115000.0,88500.0
Junior/Mid/Senior Data Analyst (Pricing),Full Time,Entry-level,42000.0,64000.0,53000.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Risk and Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Cloud Data Operations Engineer,Full Time,Senior-level,60000.0,100000.0,80000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Big Data Engineer (Scala-Spark),Full Time,Senior-level,30000.0,60000.0,45000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Senior Cloud Data Operations Engineer,Full Time,Senior-level,60000.0,100000.0,80000.0
"Senior Data Scientist, EHR",Full Time,Senior-level,129000.0,185000.0,157000.0
"Product Manager, Machine Learning Platforms",Full Time,Senior-level,69000.0,128000.0,98500.0
Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
Lead Research Scientist - Neural Rendering,Full Time,Entry-level,63000.0,149000.0,106000.0
Senior Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
Data analyst SAS H/F,Full Time,Entry-level,42000.0,64000.0,53000.0
Senior Back-end Developer - Computer Vision,Full Time,Senior-level,62000.0,115000.0,88500.0
"Director, Machine Learning",Full Time,Executive-level,65000.0,121000.0,93000.0
Data Engineer (Java),Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Scientist, Assay and Biology Data Scientist",Full Time,Mid-level,56000.0,120000.0,88000.0
Junior Data Scientist,Full Time,Entry-level,39000.0,100000.0,69500.0
"Sr. Engineer / Lead Engineer, AI ML Implementations",Full Time,Senior-level,69000.0,128000.0,98500.0
Senior Data Engineer (Remote US),Full Time,Senior-level,130000.0,167000.0,148500.0
Senior Analyst-Applied Data Science,Full Time,Senior-level,55000.0,102000.0,78500.0
Senior ETL Engineer II,Full Time,Senior-level,48000.0,90000.0,69000.0
[EA] AI Intern (Artificial Intelligence),Full Time,Entry-level,0.0,0.0,0.0
Lead Data Engineer,Full Time,Executive-level,103000.0,160000.0,131500.0
Machine Learning Engineer/DevOps Engineer,Full Time,Entry-level,30000.0,108000.0,69000.0
"Senior II Software Engineer, Machine Learning Platform",Full Time,Senior-level,163000.0,0.0,0.0
(Senior) Energy Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Machine Learning Compiler Engineer , Neuron Compiler",Full Time,Senior-level,134000.0,261000.0,197500.0
Data Analyst,Full Time,Mid-level,45000.0,0.0,0.0
Data Engineer,Full Time,Senior-level,140000.0,160000.0,150000.0
Digital Data Analyst,Full Time,Entry-level,75000.0,85000.0,80000.0
Assistant Manager - MIS / Data Analysis,Full Time,No disponible,50000.0,93000.0,71500.0
Remote Business Intelligence Engineer,Full Time,Mid-level,51000.0,94000.0,72500.0
Junior ESG Research Analyst  Mandarin,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Lead ETL Engineer (UK),Full Time,Mid-level,47000.0,70000.0,58500.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer- Power BI,Full Time,Senior-level,115000.0,180000.0,147500.0
REF37425Y - Associate Director - Data Engineering (Snowflake Architect),Full Time,Mid-level,73000.0,120000.0,96500.0
Principal Data Engineer,Full Time,Senior-level,55000.0,102000.0,78500.0
"Sr. Analyst, Data Quality (Direct-to-Consumer)",Full Time,Senior-level,80000.0,100000.0,90000.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Data Scientist: NLP,Full Time,Mid-level,56000.0,120000.0,88000.0
Applied Scientist - Computer Vision/Neural Rendering,Full Time,Mid-level,184000.0,205000.0,194500.0
Senior Associate Data Engineering,Full Time,Mid-level,210000.0,0.0,0.0
Data Scientist Assistant  Stage Juillet 2023 (F/H/NB),Full Time,Entry-level,0.0,0.0,0.0
Data Engineer Consultant,Full Time,Entry-level,39000.0,73000.0,56000.0
Manager-Applied Data Scientist,Full Time,Senior-level,50000.0,177000.0,113500.0
Associate Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Scientist,Full Time,No disponible,90000.0,172000.0,131000.0
Intern - Data Engineering,Internship,Entry-level,42000.0,0.0,0.0
Senior Growth Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
"Software Engineer, Autonomy 4, Machine Learning",Full Time,Senior-level,69000.0,128000.0,98500.0
"Manager, Sales Data Engineering",Full Time,Senior-level,115000.0,180000.0,147500.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Lead Machine Learning Engineer,Full Time,Senior-level,140000.0,0.0,0.0
Data Analyst,Full Time,Senior-level,75000.0,120000.0,97500.0
